Regulon	Size	NES	p.value	FDR	Sign
TAS2R19	62	0.07	0.947	0.974	-
ALMS1	41	0.07	0.947	0.974	-
IPO7	48	0.07	0.946	0.974	-
CCND3	62	0.07	0.946	0.974	-
WSB2	121	0.07	0.946	0.974	-
SIGIRR	78	0.07	0.946	0.974	-
GEM	38	0.07	0.945	0.974	-
BCL9	57	0.07	0.945	0.974	-
TAS2R30	46	0.07	0.945	0.974	-
NEDD9	52	0.07	0.945	0.974	-
ZNF438	209	0.07	0.944	0.974	-
OR8B12	44	0.07	0.944	0.974	-
OR51B6	53	0.07	0.943	0.973	-
LITAF	98	0.08	0.939	0.97	-
OR2A7	40	0.08	0.939	0.97	-
ZNF518A	80	0.08	0.939	0.97	-
MAPK12	79	0.08	0.939	0.97	-
SPSB2	65	0.08	0.939	0.97	-
ZNF221	29	0.08	0.937	0.969	-
HEXIM2	125	0.08	0.937	0.969	-
GPR52	42	0.08	0.936	0.969	-
SF3B1	102	0.08	0.936	0.969	-
PLA2G4C	57	0.08	0.936	0.969	-
CBY1	95	0.08	0.936	0.969	-
ZBTB33	62	0.08	0.936	0.969	-
FGD5	66	0.08	0.936	0.969	-
IL17A	87	0.08	0.935	0.969	-
GABRB1	50	0.08	0.934	0.968	-
ZNF24	60	0.08	0.933	0.968	-
FOXO4	93	0.08	0.932	0.968	-
OR2L3	88	0.09	0.932	0.967	-
RYBP	133	0.09	0.93	0.966	-
STAG2	100	0.09	0.93	0.966	-
THY1	66	0.09	0.93	0.966	-
HTR3A	44	0.09	0.929	0.966	-
ITGA1	59	0.09	0.929	0.966	-
ITGA2B	68	0.09	0.929	0.966	-
ZNF565	57	0.09	0.928	0.965	-
DNM1L	66	0.09	0.928	0.965	-
STK17B	68	0.09	0.926	0.963	-
OR56A4	61	0.09	0.925	0.963	-
DDIT4L	38	0.1	0.924	0.963	-
SH3BGR	47	0.1	0.923	0.962	-
OR4S1	59	0.1	0.923	0.962	-
FCGRT	65	0.1	0.922	0.962	-
ZKSCAN4	40	0.1	0.921	0.961	-
TSPAN6	72	0.1	0.921	0.961	-
OR5C1	42	0.1	0.921	0.961	-
OR1J1	59	0.1	0.921	0.961	-
RAB23	95	0.1	0.919	0.96	-
SH2B3	42	0.1	0.919	0.96	-
TENM4	38	0.1	0.919	0.96	-
SPIC	50	0.1	0.918	0.96	-
BLNK	93	0.1	0.918	0.959	-
OR2H2	27	0.1	0.917	0.959	-
NAB1	310	0.11	0.916	0.958	-
PDYN	71	0.11	0.916	0.958	-
OR10A2	45	0.11	0.916	0.958	-
ADIPOR1	111	0.11	0.914	0.958	-
OR10A5	35	0.11	0.914	0.958	-
OR6C65	39	0.11	0.913	0.958	-
RFX5	89	0.11	0.913	0.958	-
CCL27	80	0.11	0.913	0.958	-
RBCK1	60	0.11	0.911	0.957	-
CCL4L2	38	0.11	0.911	0.957	-
RAB12	156	0.11	0.91	0.957	-
ZNF654	36	0.11	0.91	0.957	-
IQGAP1	169	0.11	0.909	0.956	-
NR1D1	62	0.12	0.908	0.955	-
AATF	61	0.12	0.908	0.955	-
DPYSL3	54	0.12	0.907	0.955	-
RAP2A	44	0.12	0.907	0.955	-
RORB	60	0.12	0.907	0.955	-
KDM1A	114	0.12	0.906	0.955	-
NDEL1	77	0.12	0.905	0.954	-
ACTR5	132	0.12	0.904	0.953	-
TRIM25	75	0.12	0.903	0.953	-
ARHGAP8	72	0.13	0.9	0.95	-
COPS2	82	0.13	0.899	0.949	-
THAP11	67	0.13	0.898	0.949	-
ZNF70	110	0.13	0.897	0.948	-
ZNF350	72	0.13	0.897	0.948	-
PRKG2	57	0.13	0.896	0.948	-
ITSN2	73	0.13	0.896	0.948	-
RAC2	42	0.13	0.896	0.948	-
FKBP1A	72	0.13	0.895	0.947	-
RAB6B	42	0.13	0.893	0.946	-
CHD9	144	0.14	0.892	0.945	-
CBX8	100	0.14	0.892	0.945	-
BMP15	92	0.14	0.891	0.945	-
ZNF462	80	0.14	0.891	0.945	-
ZNF384	166	0.14	0.89	0.944	-
AR	122	0.14	0.89	0.944	-
TRIB3	63	0.14	0.889	0.944	-
CYP27B1	49	0.14	0.888	0.943	-
GNG10	68	0.14	0.888	0.943	-
RRAD	55	0.14	0.887	0.943	-
UNCX	59	0.14	0.885	0.941	-
TNFAIP3	41	0.15	0.883	0.94	-
ZNF213	53	0.15	0.882	0.94	-
SYNGAP1	141	0.15	0.882	0.94	-
SIRT3	143	0.15	0.881	0.94	-
SIRT2	139	0.15	0.881	0.939	-
ZUFSP	82	0.15	0.881	0.939	-
BCAM	83	0.15	0.88	0.939	-
ROPN1B	52	0.15	0.88	0.939	-
RHOXF2B	71	0.15	0.88	0.939	-
KLF9	65	0.15	0.88	0.939	-
TAB1	25	0.15	0.879	0.939	-
NEUROG2	59	0.15	0.879	0.939	-
FOXG1	61	0.15	0.879	0.939	-
OR2T1	43	0.15	0.879	0.939	-
GSC	84	0.15	0.879	0.939	-
OR2T3	56	0.15	0.878	0.939	-
MAF	97	0.15	0.878	0.939	-
ZNF567	31	0.15	0.878	0.939	-
OR6A2	36	0.15	0.878	0.939	-
NR1H2	36	0.15	0.877	0.939	-
ZXDC	83	0.16	0.877	0.938	-
RIPPLY1	65	0.16	0.876	0.938	-
IRF7	92	0.16	0.876	0.938	-
GRIK4	52	0.16	0.874	0.938	-
OR10H5	39	0.16	0.874	0.938	-
EIF2AK4	33	0.16	0.874	0.938	-
IFT27	95	0.16	0.874	0.938	-
ZNF26	109	0.16	0.874	0.937	-
HDAC11	234	0.16	0.872	0.937	-
TLL2	51	0.16	0.871	0.936	-
GJA1	33	0.16	0.871	0.936	-
KCNK2	26	0.16	0.87	0.935	-
PDE6H	52	0.16	0.87	0.935	-
GPR155	32	0.17	0.869	0.934	-
DUSP10	61	0.17	0.869	0.934	-
PIP5K1A	77	0.17	0.869	0.934	-
MBD2	37	0.17	0.868	0.934	-
ZMYM4	72	0.17	0.868	0.934	-
ZCCHC13	60	0.17	0.868	0.934	-
OR8D2	50	0.17	0.868	0.934	-
MED7	102	0.17	0.867	0.934	-
MTNR1B	51	0.17	0.867	0.934	-
BPTF	93	0.17	0.867	0.934	-
ZFP42	57	0.17	0.867	0.934	-
FAT1	83	0.17	0.866	0.934	-
DCDC2B	36	0.17	0.866	0.934	-
PKN1	77	0.17	0.864	0.933	-
CDC42EP4	70	0.17	0.864	0.933	-
PDE9A	49	0.17	0.864	0.933	-
KLRC3	44	0.17	0.863	0.933	-
MKNK2	38	0.17	0.863	0.933	-
STX2	71	0.17	0.863	0.932	-
ZIC3	55	0.17	0.862	0.932	-
TAF1	37	0.17	0.862	0.932	-
ADAMTS20	46	0.17	0.862	0.932	-
PEX14	55	0.17	0.861	0.932	-
ZNF354C	155	0.18	0.86	0.931	-
DOK2	34	0.18	0.86	0.931	-
PEX11A	70	0.18	0.859	0.931	-
TAS1R2	54	0.18	0.859	0.93	-
CHRNA3	30	0.18	0.858	0.93	-
TGIF2LY	69	0.18	0.858	0.93	-
SSX2	93	0.18	0.858	0.93	-
ZNF12	49	0.18	0.857	0.93	-
CSNK1G1	46	0.18	0.857	0.929	-
LCOR	83	0.18	0.857	0.929	-
LYN	63	0.18	0.857	0.929	-
CXCL2	65	0.19	0.853	0.926	-
NPBWR2	76	0.19	0.852	0.925	-
DEPDC7	72	0.19	0.851	0.925	-
MUTYH	82	0.19	0.851	0.925	-
NAMPT	42	0.19	0.851	0.925	-
PHTF1	109	0.19	0.851	0.925	-
PYGO1	42	0.19	0.851	0.925	-
POU2F1	30	0.19	0.85	0.925	-
FGD1	76	0.19	0.849	0.925	-
ARHGAP5	103	0.19	0.849	0.925	-
KEAP1	113	0.19	0.849	0.924	-
MYH9	79	0.19	0.846	0.923	-
OR4F17	45	0.19	0.846	0.922	-
SIRT6	273	0.19	0.846	0.922	-
BCL2L13	58	0.2	0.843	0.92	-
NOCT	54	0.2	0.842	0.92	-
POLD1	51	0.2	0.842	0.92	-
ZNF548	92	0.2	0.842	0.92	-
IKBKG	74	0.2	0.841	0.919	-
SAP130	98	0.2	0.84	0.919	-
ADGRG3	38	0.2	0.84	0.919	-
ARAP3	72	0.2	0.838	0.918	-
ECE1	87	0.2	0.838	0.918	-
APP	88	0.2	0.838	0.918	-
ARFGAP2	59	0.21	0.837	0.917	-
SP100	281	0.21	0.836	0.916	-
IL17RC	28	0.21	0.836	0.916	-
RAB31	67	0.21	0.835	0.916	-
SPI1	194	0.21	0.835	0.915	-
GSG2	40	0.21	0.834	0.915	-
ARHGEF38	85	0.21	0.834	0.915	-
ZNF324	109	0.21	0.833	0.915	-
NKX2-4	75	0.21	0.833	0.915	-
LACRT	61	0.21	0.831	0.914	-
NSMAF	41	0.21	0.83	0.914	-
ARID3A	85	0.22	0.829	0.913	-
NCR1	66	0.22	0.829	0.913	-
HAND2	98	0.22	0.828	0.913	-
ZBTB43	62	0.22	0.828	0.913	-
ZMYM6	83	0.22	0.827	0.913	-
ZBTB6	50	0.22	0.826	0.913	-
RAB41	36	0.22	0.826	0.912	-
FPR3	31	0.22	0.825	0.912	-
OR1G1	46	0.22	0.825	0.912	-
CRABP1	40	0.22	0.825	0.912	-
PRKD1	51	0.22	0.824	0.912	-
OR4A47	66	0.22	0.824	0.912	-
ANXA9	70	0.22	0.824	0.912	-
NOD1	45	0.22	0.822	0.91	-
FCRL4	49	0.22	0.822	0.91	-
ZNF813	41	0.22	0.822	0.91	-
GFI1B	104	0.23	0.822	0.91	-
TBL1X	107	0.23	0.822	0.91	-
OR4E2	55	0.23	0.821	0.91	-
FBXO8	84	0.23	0.82	0.909	-
CHRNB4	37	0.23	0.819	0.909	-
ZNF721	55	0.23	0.818	0.909	-
SOCS4	45	0.23	0.818	0.909	-
TGFB3	55	0.23	0.817	0.909	-
ZNF574	29	0.23	0.817	0.909	-
PTPRJ	47	0.23	0.816	0.909	-
MYCN	99	0.23	0.815	0.908	-
SOS1	81	0.23	0.815	0.908	-
ARHGEF17	61	0.23	0.815	0.908	-
ZNF792	88	0.23	0.815	0.908	-
GNG8	29	0.23	0.815	0.908	-
ZNF519	79	0.24	0.814	0.908	-
POLR3C	150	0.24	0.814	0.908	-
KCNH7	37	0.24	0.813	0.908	-
FOSL2	78	0.24	0.811	0.907	-
CLTC	69	0.24	0.811	0.906	-
TBPL1	230	0.24	0.81	0.906	-
ASB18	58	0.24	0.81	0.906	-
ZNF473	85	0.24	0.809	0.906	-
TYROBP	44	0.24	0.809	0.906	-
HTR2B	63	0.24	0.809	0.906	-
GABRQ	32	0.24	0.808	0.906	-
STAC3	36	0.24	0.808	0.906	-
ZDHHC21	76	0.24	0.807	0.906	-
ZNF707	81	0.24	0.807	0.906	-
OR4C6	25	0.25	0.806	0.906	-
PRDM1	79	0.25	0.806	0.906	-
ZNF280C	46	0.25	0.805	0.905	-
OR2L2	38	0.25	0.804	0.905	-
DLC1	42	0.25	0.803	0.905	-
BTG2	199	0.25	0.803	0.905	-
GAS1	57	0.25	0.803	0.905	-
RAB1A	82	0.25	0.803	0.905	-
CCNC	260	0.25	0.803	0.905	-
NLRP1	77	0.25	0.803	0.905	-
BDKRB1	51	0.25	0.802	0.905	-
AFP	79	0.25	0.802	0.905	-
ZRANB2	49	0.25	0.801	0.905	-
DRD1	34	0.25	0.8	0.905	-
TADA2A	50	0.25	0.8	0.904	-
ZFP30	35	0.25	0.8	0.904	-
TMED1	90	0.25	0.8	0.904	-
DNAJB6	125	0.25	0.799	0.904	-
OR5V1	45	0.26	0.796	0.902	-
HRH3	50	0.26	0.796	0.902	-
OR14A16	55	0.26	0.796	0.902	-
OR10G9	61	0.26	0.795	0.902	-
HIPK2	67	0.26	0.795	0.902	-
OR11H6	54	0.26	0.795	0.902	-
PNN	160	0.26	0.794	0.902	-
YWHAE	84	0.26	0.794	0.902	-
TAS1R3	62	0.26	0.794	0.902	-
PTPRA	65	0.26	0.793	0.902	-
MAP2K5	94	0.26	0.793	0.902	-
UNC5A	58	0.26	0.793	0.902	-
ECSIT	51	0.26	0.792	0.902	-
GUCY2C	102	0.26	0.792	0.902	-
TNFAIP6	57	0.26	0.792	0.902	-
TBC1D7	77	0.27	0.791	0.902	-
GRM3	59	0.27	0.79	0.901	-
MED13L	182	0.27	0.79	0.901	-
TAOK2	42	0.27	0.789	0.901	-
ZNF521	54	0.27	0.789	0.901	-
VSX1	70	0.27	0.789	0.901	-
MSN	70	0.27	0.788	0.901	-
ASZ1	66	0.27	0.788	0.901	-
MORF4L1	196	0.27	0.787	0.9	-
DRD3	56	0.27	0.786	0.899	-
ZFP64	108	0.27	0.785	0.899	-
PHLDA3	51	0.27	0.785	0.899	-
RAB22A	76	0.27	0.784	0.898	-
ZNF613	74	0.28	0.783	0.898	-
OR5M11	47	0.28	0.782	0.898	-
TPD52L1	69	0.28	0.782	0.898	-
POLR2A	64	0.28	0.782	0.897	-
OR2T4	45	0.28	0.782	0.897	-
ATRIP	84	0.28	0.781	0.897	-
MS4A12	44	0.28	0.778	0.895	-
NEDD4	67	0.28	0.777	0.894	-
APBB2	73	0.28	0.777	0.894	-
MRRF	88	0.28	0.776	0.894	-
JMY	238	0.28	0.776	0.894	-
ZNF292	62	0.28	0.776	0.894	-
FOXN4	67	0.29	0.775	0.894	-
ZNF365	75	0.29	0.775	0.894	-
MORC1	55	0.29	0.775	0.894	-
MPP3	56	0.29	0.775	0.894	-
SNIP1	47	0.29	0.775	0.894	-
PRDM13	81	0.29	0.775	0.894	-
GRAP	38	0.29	0.775	0.894	-
OR5I1	48	0.29	0.774	0.894	-
AGER	98	0.29	0.774	0.894	-
IFNLR1	61	0.29	0.773	0.893	-
MSL3	117	0.29	0.771	0.892	-
GADD45B	66	0.29	0.771	0.892	-
ZNF441	69	0.29	0.771	0.892	-
GPR101	61	0.29	0.771	0.892	-
SRGAP1	41	0.29	0.769	0.891	-
TBP	166	0.29	0.769	0.891	-
OR4F15	55	0.29	0.769	0.891	-
S1PR2	31	0.29	0.768	0.89	-
OR4K2	43	0.29	0.768	0.89	-
TAF4	64	0.3	0.768	0.89	-
GPS2	93	0.3	0.768	0.89	-
SLC30A9	142	0.3	0.767	0.89	-
DLG4	88	0.3	0.767	0.89	-
RAB3D	66	0.3	0.767	0.89	-
DNMT3B	91	0.3	0.766	0.89	-
OR3A1	70	0.3	0.766	0.89	-
ZNF20	79	0.3	0.765	0.889	-
SAG	49	0.3	0.765	0.889	-
HABP4	230	0.3	0.764	0.888	-
RAD17	93	0.3	0.764	0.888	-
TNK1	42	0.3	0.764	0.888	-
FPR1	28	0.3	0.763	0.888	-
DICER1	137	0.3	0.763	0.888	-
NKX2-5	81	0.3	0.763	0.888	-
OR4S2	45	0.3	0.762	0.888	-
CDC42	63	0.3	0.761	0.887	-
OR1N2	48	0.3	0.761	0.887	-
ZNF555	52	0.3	0.76	0.886	-
RRBP1	85	0.3	0.76	0.886	-
CDC5L	48	0.31	0.759	0.886	-
GRHL2	189	0.31	0.758	0.885	-
ABL1	71	0.31	0.758	0.885	-
IFI16	113	0.31	0.756	0.884	-
RGS19	78	0.31	0.756	0.884	-
NRAS	75	0.31	0.755	0.884	-
NPFFR1	55	0.31	0.754	0.883	-
MEF2D	62	0.31	0.753	0.882	-
JUN	59	0.32	0.753	0.882	-
KLF17	85	0.32	0.752	0.881	-
CREBZF	101	0.32	0.751	0.88	-
QKI	169	0.32	0.751	0.88	-
DIXDC1	48	0.32	0.751	0.88	-
NCLN	83	0.32	0.751	0.88	-
MAP3K19	75	0.32	0.751	0.88	-
OR4A15	58	0.32	0.75	0.88	-
NR2C1	93	0.32	0.748	0.879	-
BNC1	74	0.32	0.748	0.879	-
ZNF160	68	0.32	0.748	0.879	-
UBE3A	82	0.32	0.748	0.879	-
NR6A1	95	0.32	0.747	0.879	-
PHF1	79	0.32	0.747	0.879	-
BRD4	77	0.32	0.747	0.879	-
SUCNR1	53	0.32	0.747	0.879	-
CBL	80	0.32	0.746	0.879	-
RGS7	50	0.32	0.746	0.879	-
CHUK	41	0.32	0.746	0.879	-
TERF1	69	0.32	0.746	0.879	-
PDE10A	49	0.32	0.745	0.878	-
GALR2	67	0.33	0.745	0.878	-
ZSCAN23	40	0.33	0.745	0.878	-
RBPJ	68	0.33	0.744	0.878	-
NR5A1	73	0.33	0.744	0.878	-
TAF15	64	0.33	0.744	0.878	-
ZNF410	45	0.33	0.744	0.878	-
HUS1	69	0.33	0.743	0.878	-
STAT4	101	0.33	0.743	0.877	-
CX3CL1	49	0.33	0.741	0.877	-
ZNF318	61	0.33	0.741	0.877	-
PRDX3	122	0.33	0.741	0.876	-
TAS2R31	80	0.33	0.74	0.876	-
TRAPPC2	175	0.33	0.74	0.876	-
ZC3HAV1	62	0.33	0.739	0.875	-
ZNF358	103	0.33	0.739	0.875	-
OR5L1	62	0.34	0.736	0.874	-
RRH	56	0.34	0.736	0.874	-
ZC3H6	110	0.34	0.736	0.874	-
CDC42EP1	67	0.34	0.736	0.874	-
OR2H1	46	0.34	0.735	0.873	-
RASL11A	39	0.34	0.734	0.873	-
GPR3	46	0.34	0.733	0.872	-
HNRNPDL	110	0.34	0.733	0.872	-
ZNF195	116	0.34	0.733	0.872	-
ZNF618	61	0.34	0.733	0.872	-
TAOK3	58	0.34	0.732	0.871	-
PIK3R2	50	0.34	0.732	0.871	-
DCLK2	88	0.34	0.731	0.871	-
RAB30	43	0.34	0.731	0.871	-
ZNF672	92	0.34	0.73	0.871	-
TBX3	75	0.35	0.73	0.871	-
CHMP1A	191	0.35	0.727	0.869	-
ELK3	106	0.35	0.726	0.869	-
ZNF621	71	0.35	0.726	0.869	-
TAF7	107	0.35	0.726	0.869	-
MCHR2	62	0.35	0.725	0.868	-
RBAK	51	0.35	0.725	0.868	-
LZTR1	86	0.35	0.724	0.868	-
ZNF532	81	0.35	0.724	0.868	-
ZNF396	160	0.36	0.723	0.867	-
GMEB1	66	0.36	0.721	0.866	-
SNX17	76	0.36	0.721	0.866	-
APAF1	50	0.36	0.721	0.866	-
TRIM27	48	0.36	0.72	0.866	-
ZKSCAN3	62	0.36	0.72	0.866	-
PASD1	62	0.36	0.72	0.866	-
OR4P4	39	0.36	0.719	0.865	-
ZBTB32	118	0.36	0.719	0.865	-
FLNA	61	0.36	0.719	0.865	-
UACA	80	0.36	0.718	0.865	-
DBX1	77	0.36	0.718	0.865	-
TSC1	82	0.36	0.717	0.865	-
ZNF319	71	0.36	0.717	0.865	-
FOXD4L3	57	0.36	0.715	0.864	-
OR2B11	67	0.37	0.715	0.864	-
ZNF611	72	0.37	0.714	0.863	-
MTA1	49	0.37	0.712	0.862	-
RSG1	70	0.37	0.712	0.862	-
ZNF710	38	0.37	0.711	0.861	-
CNTNAP2	43	0.37	0.711	0.861	-
AZI2	56	0.37	0.71	0.861	-
CCL25	66	0.37	0.71	0.861	-
COLEC12	33	0.37	0.709	0.861	-
RAB35	54	0.37	0.708	0.86	-
ZNF432	67	0.37	0.708	0.86	-
OR4K13	48	0.38	0.707	0.859	-
ZDHHC5	204	0.38	0.707	0.859	-
ATP2A1	40	0.38	0.705	0.857	-
CEP290	142	0.38	0.704	0.857	-
OR8B4	47	0.38	0.704	0.857	-
EPS15	72	0.38	0.703	0.856	-
OPN1MW	44	0.38	0.702	0.855	-
AES	49	0.38	0.701	0.855	-
SENP1	39	0.38	0.701	0.855	-
PTPRK	63	0.38	0.701	0.855	-
OPHN1	94	0.38	0.7	0.855	-
ZFP92	36	0.39	0.699	0.854	-
OR2B3	54	0.39	0.699	0.854	-
ZFHX3	36	0.39	0.699	0.854	-
PTPN11	79	0.39	0.699	0.854	-
MTCH1	44	0.39	0.699	0.854	-
SMARCA4	93	0.39	0.698	0.854	-
BRDT	88	0.39	0.698	0.854	-
ZNF331	50	0.39	0.698	0.854	-
GLI2	106	0.39	0.697	0.854	-
PAX1	85	0.39	0.697	0.853	-
HLX	209	0.39	0.696	0.853	-
TAF5L	61	0.39	0.695	0.852	-
ARHGAP33	87	0.39	0.695	0.852	-
ZSCAN10	66	0.39	0.695	0.852	-
OR52B4	46	0.39	0.694	0.852	-
OR6X1	46	0.39	0.694	0.852	-
TAF13	65	0.39	0.694	0.852	-
MURC	201	0.39	0.694	0.852	-
TFIP11	35	0.39	0.694	0.852	-
RAB11B	68	0.39	0.694	0.852	-
BARHL2	56	0.39	0.694	0.852	-
STK17A	42	0.39	0.693	0.852	-
OR2D3	56	0.39	0.693	0.852	-
TCF12	86	0.4	0.693	0.852	-
TAL2	65	0.4	0.691	0.851	-
MAP2K2	166	0.4	0.691	0.851	-
ZNF274	105	0.4	0.69	0.851	-
LASP1	37	0.4	0.69	0.851	-
TNFRSF25	81	0.4	0.69	0.851	-
S1PR5	40	0.4	0.689	0.851	-
BACH2	98	0.4	0.689	0.85	-
OR2T10	49	0.4	0.688	0.85	-
ZFP36L2	138	0.4	0.688	0.85	-
BRD7	50	0.4	0.686	0.849	-
ZFYVE26	48	0.4	0.686	0.849	-
ERAS	51	0.41	0.685	0.849	-
TCEANC2	113	0.41	0.685	0.849	-
PRDM7	109	0.41	0.683	0.847	-
INPP4A	28	0.41	0.683	0.847	-
REN	57	0.41	0.682	0.846	-
OR14C36	61	0.41	0.682	0.846	-
ADNP2	63	0.41	0.68	0.845	-
ZNF688	128	0.41	0.68	0.845	-
SLC7A1	41	0.41	0.68	0.845	-
ZBTB38	53	0.41	0.679	0.845	-
ZRANB3	115	0.42	0.678	0.844	-
CDC42EP3	62	0.42	0.678	0.844	-
ARHGAP6	77	0.42	0.677	0.844	-
NACC1	195	0.42	0.677	0.844	-
ZNF835	84	0.42	0.676	0.843	-
MLH1	43	0.42	0.676	0.843	-
HCAR2	40	0.42	0.676	0.843	-
GTF2F1	104	0.42	0.675	0.843	-
MN1	40	0.42	0.675	0.843	-
PKDREJ	64	0.42	0.675	0.843	-
LHX3	79	0.42	0.674	0.843	-
USF2	80	0.42	0.673	0.843	-
RBM10	109	0.42	0.673	0.843	-
MTF2	96	0.42	0.673	0.843	-
OR4C3	50	0.42	0.673	0.843	-
OR52E2	55	0.42	0.672	0.842	-
BDKRB2	53	0.42	0.672	0.842	-
PTGER1	49	0.42	0.671	0.842	-
OR13C9	60	0.42	0.671	0.842	-
ZCCHC7	101	0.43	0.67	0.842	-
PLEKHM1	54	0.43	0.67	0.842	-
ZSCAN31	70	0.43	0.669	0.841	-
GRIN2C	50	0.43	0.669	0.841	-
KIR2DL1	43	0.43	0.669	0.841	-
ZNF692	151	0.43	0.668	0.841	-
NR3C2	130	0.43	0.668	0.841	-
SNAPC2	109	0.43	0.667	0.841	-
HIVEP3	56	0.43	0.667	0.841	-
OR4C11	46	0.43	0.667	0.841	-
ZNF32	95	0.43	0.666	0.841	-
OR10J5	58	0.43	0.665	0.84	-
CAV1	40	0.43	0.665	0.84	-
VGLL2	93	0.43	0.665	0.84	-
OR51F2	42	0.43	0.664	0.839	-
CCR1	28	0.43	0.664	0.839	-
PARK7	49	0.44	0.663	0.839	-
RAB29	42	0.44	0.663	0.839	-
SCAI	63	0.44	0.662	0.839	-
ZNF253	89	0.44	0.662	0.839	-
KLF16	84	0.44	0.662	0.839	-
THOP1	70	0.44	0.661	0.839	-
NFATC1	72	0.44	0.661	0.839	-
SIPA1L2	37	0.44	0.66	0.839	-
RGS4	42	0.44	0.658	0.837	-
SIK2	42	0.44	0.658	0.837	-
FRS2	99	0.44	0.658	0.837	-
RAP1GDS1	63	0.44	0.658	0.837	-
MC5R	56	0.44	0.658	0.837	-
OR2T33	75	0.44	0.657	0.837	-
CREG1	136	0.44	0.656	0.837	-
OR8H2	51	0.45	0.656	0.836	-
TNFSF14	40	0.45	0.655	0.836	-
CC2D1A	77	0.45	0.654	0.835	-
PIK3CD	33	0.45	0.654	0.834	-
RAB8A	47	0.45	0.653	0.834	-
PLXNB3	45	0.45	0.652	0.834	-
FANCE	65	0.45	0.652	0.834	-
ACAP1	29	0.45	0.652	0.834	-
CARM1	110	0.45	0.652	0.834	-
ZNF430	47	0.45	0.652	0.834	-
SH2D2A	61	0.45	0.65	0.833	-
EGR3	68	0.46	0.649	0.832	-
PRKAR2A	105	0.46	0.649	0.832	-
OR12D2	54	0.46	0.649	0.832	-
PLEKHG1	78	0.46	0.648	0.832	-
RHOBTB1	41	0.46	0.646	0.831	-
RASSF7	106	0.46	0.644	0.829	-
ZBTB17	105	0.46	0.643	0.829	-
FADD	63	0.47	0.642	0.828	-
APC2	74	0.47	0.64	0.827	-
DAPK3	80	0.47	0.64	0.827	-
HMGN5	94	0.47	0.64	0.827	-
LRRK1	67	0.47	0.64	0.827	-
OR13D1	55	0.47	0.639	0.827	-
ZNF479	61	0.47	0.639	0.827	-
IRS1	43	0.47	0.639	0.826	-
RGS9BP	48	0.47	0.638	0.826	-
IL10	160	0.47	0.638	0.826	-
NPR2	46	0.47	0.638	0.826	-
OR10A6	72	0.47	0.637	0.825	-
ZNF79	136	0.47	0.635	0.824	-
RAB3B	51	0.47	0.635	0.824	-
OR52W1	59	0.48	0.634	0.824	-
GRIN2D	36	0.48	0.633	0.824	-
CHD8	61	0.48	0.633	0.824	-
ZBTB39	66	0.48	0.633	0.823	-
IDH2	98	0.48	0.632	0.823	-
ZKSCAN7	39	0.48	0.632	0.823	-
ZNF236	55	0.48	0.63	0.822	-
NIF3L1	203	0.48	0.63	0.822	-
EYA4	175	0.48	0.63	0.822	-
NUP98	28	0.49	0.627	0.82	-
TBC1D9	73	0.49	0.627	0.82	-
PRDM4	68	0.49	0.627	0.82	-
OR7E24	47	0.49	0.627	0.82	-
RAB15	82	0.49	0.627	0.819	-
OTX2	87	0.49	0.626	0.819	-
NAA15	136	0.49	0.626	0.819	-
TAF1L	56	0.49	0.626	0.819	-
RHOU	84	0.49	0.626	0.819	-
EDN1	51	0.49	0.626	0.819	-
ELL3	165	0.49	0.625	0.819	-
ALX3	61	0.49	0.625	0.819	-
OR52E4	45	0.49	0.624	0.819	-
AEN	59	0.49	0.623	0.819	-
DDX1	156	0.49	0.623	0.819	-
SNAPC5	100	0.49	0.622	0.819	-
SIN3A	40	0.49	0.621	0.819	-
CYTL1	29	0.5	0.621	0.818	-
AIRE	105	0.5	0.62	0.818	-
THAP1	52	0.5	0.62	0.818	-
AKAP10	68	0.5	0.62	0.818	-
DPF2	70	0.5	0.62	0.818	-
OR4A16	58	0.5	0.62	0.818	-
ZBTB40	105	0.5	0.62	0.818	-
SMARCC1	131	0.5	0.62	0.818	-
ASB17	61	0.5	0.619	0.818	-
ZNF653	98	0.5	0.619	0.818	-
PDCD6	56	0.5	0.618	0.818	-
DDX20	142	0.5	0.618	0.818	-
TCF15	58	0.5	0.618	0.818	-
ZNF138	114	0.5	0.618	0.818	-
BIRC2	51	0.5	0.618	0.818	-
STAC	32	0.5	0.618	0.818	-
GTF2H2C	97	0.5	0.617	0.818	-
TRIM38	68	0.5	0.617	0.818	-
OR2T8	65	0.5	0.616	0.818	-
SREBF1	42	0.5	0.616	0.818	-
NXN	43	0.5	0.616	0.818	-
FOXD4L5	53	0.5	0.615	0.818	-
ZNF133	47	0.51	0.613	0.818	-
PLXNA3	67	0.51	0.613	0.818	-
OR4X1	63	0.51	0.613	0.818	-
SOX13	116	0.51	0.612	0.818	-
ATF6B	43	0.51	0.612	0.817	-
ZSCAN16	61	0.51	0.611	0.817	-
GABRB2	44	0.51	0.611	0.817	-
PTPRF	43	0.51	0.611	0.817	-
STK38	46	0.51	0.611	0.817	-
NOTCH2NL	77	0.51	0.61	0.817	-
NR1H3	118	0.51	0.61	0.817	-
PTPN2	52	0.51	0.61	0.817	-
DEF8	79	0.51	0.61	0.817	-
CORO1C	60	0.51	0.61	0.817	-
GPR32	64	0.51	0.609	0.817	-
OR11A1	46	0.51	0.608	0.816	-
