Regulon	Size	NES	p.value	FDR	Sign
SSTR5	27	0.2	0.838	0.937	-
TCEB3B	80	0.2	0.838	0.937	-
ZNF101	112	0.2	0.838	0.937	-
OR2A5	32	0.21	0.837	0.937	-
INSRR	35	0.21	0.836	0.936	-
MCHR2	30	0.21	0.836	0.936	-
ASB1	99	0.21	0.836	0.936	-
ZNF175	53	0.21	0.835	0.936	-
SUFU	62	0.21	0.835	0.936	-
SFMBT1	75	0.21	0.835	0.936	-
RALGAPA1	45	0.21	0.835	0.936	-
REL	92	0.21	0.834	0.936	-
ARHGEF12	66	0.21	0.832	0.935	-
MAGI2	49	0.21	0.832	0.935	-
ZNF280D	52	0.21	0.832	0.935	-
OR13C4	39	0.21	0.831	0.935	-
OR5AU1	51	0.22	0.83	0.934	-
OR52I1	58	0.22	0.829	0.934	-
TGFB3	36	0.22	0.829	0.934	-
ZFP57	44	0.22	0.828	0.933	-
GABRD	50	0.22	0.827	0.933	-
ARHGEF18	54	0.22	0.826	0.931	-
VAC14	88	0.22	0.823	0.93	-
OR6B3	42	0.22	0.823	0.93	-
ZNF79	91	0.22	0.823	0.93	-
EREG	29	0.22	0.823	0.93	-
ELAVL2	92	0.22	0.822	0.929	-
ELMSAN1	71	0.22	0.822	0.929	-
OR2T11	50	0.23	0.822	0.929	-
FOXB1	65	0.23	0.82	0.928	-
ZNF286B	49	0.23	0.819	0.928	-
OR5D16	56	0.23	0.819	0.928	-
NMUR2	42	0.23	0.818	0.927	-
PTGES2	171	0.23	0.817	0.927	-
ZNF549	33	0.23	0.817	0.927	-
RB1CC1	69	0.23	0.817	0.927	-
SOX6	90	0.23	0.816	0.926	-
ZNF347	36	0.23	0.816	0.926	-
SAP30	85	0.23	0.814	0.925	-
ID2	146	0.24	0.813	0.924	-
OR1N1	55	0.24	0.813	0.924	-
CASP7	70	0.24	0.812	0.924	-
IGF1R	47	0.24	0.811	0.924	-
NCOA5	62	0.24	0.811	0.924	-
OR2G2	41	0.24	0.811	0.924	-
JMY	148	0.24	0.811	0.924	-
MESP1	84	0.24	0.81	0.924	-
ZFP14	42	0.24	0.81	0.924	-
PRKAG3	44	0.24	0.81	0.924	-
POU3F2	45	0.24	0.809	0.924	-
ZBTB48	99	0.24	0.807	0.923	-
MED12	234	0.24	0.807	0.923	-
OR52K1	50	0.24	0.807	0.923	-
NELFB	61	0.24	0.806	0.923	-
HNRNPDL	88	0.25	0.805	0.922	-
PHTF2	146	0.25	0.804	0.921	-
CXCR2	29	0.25	0.803	0.921	-
OR4M1	49	0.25	0.803	0.921	-
ZC3H12D	36	0.25	0.802	0.921	-
PER2	58	0.25	0.802	0.921	-
OR4K17	63	0.25	0.801	0.921	-
FOXD4	51	0.25	0.801	0.921	-
OR9G4	53	0.25	0.8	0.92	-
TDGF1P3	34	0.26	0.799	0.919	-
PEX11B	80	0.26	0.798	0.919	-
ZNF691	103	0.26	0.798	0.919	-
OR2A2	44	0.26	0.798	0.919	-
TET2	97	0.26	0.798	0.919	-
NEO1	187	0.26	0.797	0.919	-
TCEAL4	98	0.26	0.795	0.917	-
IL23R	28	0.26	0.794	0.917	-
OR51I2	55	0.26	0.793	0.916	-
TCEA3	158	0.26	0.792	0.915	-
ESR2	79	0.26	0.792	0.915	-
IFITM1	30	0.26	0.791	0.915	-
ATRX	147	0.27	0.79	0.915	-
ARRB1	59	0.27	0.79	0.915	-
GSN	51	0.27	0.789	0.915	-
GNAO1	28	0.27	0.788	0.914	-
ITGB1	68	0.27	0.787	0.914	-
RND2	90	0.27	0.787	0.913	-
OR52J3	35	0.27	0.787	0.913	-
OR7A17	47	0.27	0.786	0.913	-
OR8J3	44	0.27	0.785	0.912	-
RAD54L2	198	0.27	0.785	0.912	-
TAS1R2	25	0.27	0.784	0.912	-
CSNK1E	56	0.27	0.784	0.912	-
ZNF564	39	0.28	0.782	0.91	-
GTF2H2	45	0.28	0.782	0.91	-
ZNF708	33	0.28	0.782	0.91	-
CREBZF	60	0.28	0.781	0.91	-
MTNR1B	38	0.28	0.78	0.91	-
ARHGEF10L	119	0.28	0.779	0.909	-
ZDHHC24	114	0.28	0.779	0.909	-
OR4A47	32	0.28	0.779	0.909	-
PKN2	42	0.28	0.778	0.909	-
CBFA2T2	149	0.28	0.778	0.909	-
NRL	100	0.28	0.777	0.908	-
ING5	110	0.29	0.775	0.906	-
RASSF6	41	0.29	0.774	0.906	-
DACT1	72	0.29	0.773	0.906	-
ZNF277	56	0.29	0.772	0.905	-
OMP	46	0.29	0.77	0.904	-
FRAT1	35	0.29	0.77	0.904	-
ZNF77	51	0.29	0.769	0.903	-
CDC37	98	0.29	0.769	0.903	-
EGR2	37	0.29	0.769	0.903	-
OR5I1	50	0.29	0.768	0.903	-
OR8B4	69	0.29	0.768	0.903	-
ANGPTL3	55	0.3	0.768	0.903	-
NUMA1	160	0.3	0.768	0.903	-
PDE6B	36	0.3	0.767	0.903	-
RNF20	94	0.3	0.767	0.903	-
ZCCHC3	56	0.3	0.766	0.903	-
PIK3C3	41	0.3	0.764	0.902	-
PBX4	215	0.3	0.764	0.902	-
LMX1B	53	0.3	0.763	0.901	-
ZEB1	64	0.3	0.763	0.901	-
FLRT2	30	0.3	0.761	0.901	-
ADNP	67	0.31	0.76	0.9	-
PCSK6	43	0.31	0.76	0.9	-
TRAF1	25	0.31	0.759	0.899	-
CDK8	66	0.31	0.758	0.898	-
NKX3-2	84	0.31	0.757	0.898	-
PRKCH	39	0.31	0.757	0.898	-
RC3H1	105	0.31	0.757	0.898	-
SKI	80	0.31	0.756	0.898	-
OR10H3	45	0.31	0.756	0.898	-
ZCCHC2	85	0.31	0.756	0.898	-
DLL1	46	0.31	0.756	0.898	-
ZNF561	87	0.31	0.756	0.898	-
ZNF138	67	0.31	0.755	0.898	-
TOP2B	98	0.31	0.755	0.898	-
NGF	36	0.31	0.755	0.898	-
OR4C13	48	0.31	0.755	0.898	-
RSF1	48	0.31	0.755	0.898	-
OR10H1	39	0.31	0.753	0.898	-
JMJD7-PLA2G4B	63	0.31	0.753	0.898	-
PHF1	63	0.32	0.752	0.897	-
HSD3B1	42	0.32	0.752	0.897	-
BRPF1	137	0.32	0.751	0.896	-
RAB30	81	0.32	0.75	0.896	-
ZNF629	43	0.32	0.75	0.896	-
TMEM9B	61	0.32	0.749	0.896	-
KDM2B	140	0.32	0.749	0.896	-
FRS3	84	0.32	0.748	0.895	-
NDEL1	75	0.32	0.748	0.895	-
CACNA1A	48	0.32	0.747	0.895	-
RAB23	61	0.32	0.747	0.895	-
ZSWIM6	68	0.32	0.746	0.895	-
FGB	47	0.33	0.745	0.894	-
OR52I2	43	0.33	0.745	0.894	-
BSX	45	0.33	0.745	0.894	-
P2RY11	68	0.33	0.744	0.894	-
ZNF33B	51	0.33	0.743	0.893	-
RAB1B	68	0.33	0.742	0.893	-
HELT	35	0.33	0.741	0.893	-
ALX4	56	0.33	0.74	0.892	-
MKL2	46	0.33	0.738	0.891	-
ZNF711	111	0.33	0.738	0.891	-
BACH1	171	0.34	0.737	0.891	-
CBX8	329	0.34	0.737	0.89	-
STK36	208	0.34	0.736	0.89	-
ZNF609	69	0.34	0.735	0.89	-
OR13F1	52	0.34	0.734	0.889	-
ZNF112	39	0.34	0.734	0.889	-
PLEKHM1	60	0.34	0.732	0.888	-
FOXG1	44	0.34	0.732	0.888	-
SP140	88	0.34	0.732	0.887	-
HTR1A	35	0.34	0.731	0.887	-
MCF2L	142	0.34	0.73	0.887	-
CEP57	46	0.35	0.729	0.885	-
OR10H2	62	0.35	0.727	0.884	-
HEXIM1	66	0.35	0.727	0.884	-
FOXB2	56	0.35	0.727	0.884	-
OPRM1	49	0.35	0.725	0.883	-
AKAP4	43	0.35	0.725	0.883	-
SNAPC4	232	0.35	0.725	0.883	-
ZNF705D	59	0.35	0.725	0.883	-
DMRTB1	54	0.35	0.724	0.883	-
ARHGAP12	27	0.35	0.724	0.883	-
OR52A5	36	0.35	0.723	0.883	-
DMRTC2	52	0.35	0.723	0.883	-
MS4A5	42	0.36	0.72	0.88	-
ZCCHC4	66	0.36	0.72	0.88	-
MYH9	128	0.36	0.72	0.88	-
TSPYL2	55	0.36	0.719	0.88	-
MAGED1	66	0.36	0.719	0.88	-
ZNF512	108	0.36	0.718	0.88	-
ZNF747	74	0.36	0.718	0.879	-
PPP1R12A	63	0.36	0.718	0.879	-
BRAF	43	0.36	0.717	0.879	-
ZNF700	66	0.36	0.717	0.879	-
NR0B1	147	0.36	0.717	0.879	-
HES3	43	0.36	0.715	0.878	-
GPR6	35	0.37	0.715	0.877	-
ASAP2	80	0.37	0.712	0.875	-
OR2A4	41	0.37	0.711	0.874	-
CYTH3	41	0.37	0.711	0.874	-
GP1BA	27	0.37	0.71	0.874	-
KCNIP3	77	0.37	0.71	0.874	-
OR5D13	48	0.37	0.709	0.874	-
TMEM30A	43	0.38	0.706	0.871	-
ZFYVE1	41	0.38	0.706	0.871	-
NSD1	131	0.38	0.705	0.871	-
KAT5	38	0.38	0.705	0.871	-
MAP3K5	94	0.38	0.705	0.87	-
PRDM1	47	0.38	0.703	0.869	-
HOXC4	59	0.38	0.702	0.869	-
PPP2R5B	43	0.38	0.702	0.869	-
SIM1	57	0.38	0.701	0.869	-
EP300	86	0.38	0.701	0.869	-
COMMD7	70	0.38	0.7	0.869	-
OR52N1	48	0.39	0.7	0.869	-
CASP8	51	0.39	0.7	0.869	-
ING1	126	0.39	0.699	0.868	-
NEUROG1	43	0.39	0.699	0.868	-
OR3A1	58	0.39	0.699	0.868	-
UBE2D1	78	0.39	0.698	0.868	-
SP4	96	0.39	0.697	0.868	-
OR5M10	35	0.39	0.696	0.868	-
PHF10	130	0.39	0.696	0.868	-
RASSF1	32	0.39	0.695	0.867	-
SYNGAP1	73	0.39	0.695	0.867	-
OR4N2	59	0.39	0.694	0.867	-
TCEAL6	81	0.39	0.694	0.867	-
DMBX1	55	0.39	0.694	0.867	-
KLF5	67	0.39	0.694	0.867	-
PCBD1	101	0.39	0.693	0.867	-
BCOR	107	0.4	0.693	0.867	-
ANKZF1	55	0.4	0.691	0.865	-
PAWR	27	0.4	0.691	0.865	-
ZNF45	58	0.4	0.691	0.865	-
SUPT6H	64	0.4	0.69	0.865	-
TIGD2	87	0.4	0.69	0.865	-
CHD2	266	0.4	0.69	0.865	-
ZNF532	68	0.4	0.69	0.865	-
OR4M2	56	0.4	0.689	0.865	-
HTT	85	0.4	0.689	0.865	-
SORCS3	60	0.4	0.687	0.865	-
MGST2	116	0.4	0.686	0.865	-
CREBBP	82	0.41	0.685	0.865	-
ANKRD30A	66	0.41	0.685	0.865	-
TBC1D26	56	0.41	0.685	0.865	-
ZKSCAN8	116	0.41	0.685	0.865	-
OR7E24	58	0.41	0.685	0.865	-
FRS2	100	0.41	0.685	0.865	-
MTNR1A	51	0.41	0.683	0.865	-
PIK3C2A	32	0.41	0.682	0.864	-
ZNF654	68	0.41	0.682	0.864	-
CHRNA3	61	0.41	0.682	0.864	-
MRGPRG	59	0.41	0.682	0.864	-
MAP3K9	98	0.41	0.681	0.863	-
PHF21A	43	0.41	0.679	0.862	-
CDK18	66	0.42	0.678	0.861	-
SRFBP1	131	0.42	0.678	0.861	-
ARHGDIA	84	0.42	0.678	0.861	-
EPHA4	80	0.42	0.678	0.861	-
DMAP1	195	0.42	0.677	0.861	-
OR1I1	51	0.42	0.675	0.86	-
CHD6	142	0.42	0.674	0.859	-
PER1	36	0.42	0.674	0.859	-
CLN3	49	0.42	0.671	0.858	-
DVL1	96	0.42	0.671	0.858	-
TANK	67	0.43	0.67	0.857	-
UNC13C	82	0.43	0.668	0.856	-
TBC1D16	87	0.43	0.668	0.856	-
ZBTB7C	136	0.43	0.667	0.855	-
PASK	101	0.43	0.666	0.855	-
KRIT1	77	0.43	0.665	0.854	-
OR5AK2	29	0.43	0.665	0.854	-
ELF1	504	0.43	0.665	0.854	-
PTH2R	37	0.43	0.665	0.854	-
ZNF658	104	0.43	0.665	0.854	-
SIX6	51	0.43	0.664	0.854	-
CHUK	69	0.44	0.664	0.853	-
ITSN1	40	0.44	0.663	0.853	-
ZNF264	40	0.44	0.662	0.852	-
SPOP	30	0.44	0.66	0.85	-
MS4A3	27	0.44	0.66	0.85	-
ADGRL1	74	0.44	0.66	0.85	-
SCG2	43	0.44	0.659	0.85	-
SNAPC2	96	0.44	0.659	0.85	-
HIVEP2	117	0.44	0.657	0.849	-
C18orf32	142	0.44	0.657	0.849	-
HTR1E	53	0.44	0.656	0.849	-
OR1N2	56	0.45	0.656	0.848	-
SIRT1	53	0.45	0.655	0.848	-
ATF7IP2	174	0.45	0.654	0.847	-
TAAR2	86	0.45	0.654	0.847	-
FEZF2	62	0.45	0.654	0.847	-
GJA1	86	0.45	0.654	0.847	-
GADD45G	26	0.45	0.653	0.847	-
LCORL	136	0.45	0.652	0.847	-
RAB8A	75	0.45	0.652	0.847	-
ZC3H12C	62	0.45	0.652	0.847	-
GRK3	27	0.45	0.651	0.846	-
TBC1D21	46	0.45	0.65	0.845	-
GPR63	58	0.45	0.65	0.845	-
DGKE	111	0.45	0.65	0.845	-
ZFY	43	0.46	0.649	0.845	-
CD24	36	0.46	0.648	0.844	-
HIP1	69	0.46	0.648	0.844	-
OR7A10	53	0.46	0.647	0.844	-
RBL2	100	0.46	0.646	0.843	-
TBC1D12	33	0.46	0.646	0.843	-
OR4X2	48	0.46	0.646	0.843	-
ZFAND2B	230	0.46	0.645	0.843	-
ZNF37A	59	0.46	0.643	0.841	-
APBA3	46	0.46	0.642	0.841	-
UNC13A	67	0.47	0.642	0.841	-
TAAR9	42	0.47	0.641	0.841	-
IFNK	80	0.47	0.64	0.84	-
OR2H2	56	0.47	0.64	0.84	-
PPP2CB	30	0.47	0.639	0.84	-
ZNF426	51	0.47	0.639	0.84	-
DEDD2	85	0.47	0.639	0.84	-
TBC1D20	33	0.47	0.638	0.839	-
OLIG3	56	0.47	0.636	0.838	-
PRKAR1B	36	0.47	0.635	0.837	-
RGMB	46	0.48	0.635	0.837	-
TAL2	87	0.48	0.634	0.836	-
IFNGR1	68	0.48	0.633	0.836	-
RPS6KA5	119	0.48	0.633	0.836	-
PTH	79	0.48	0.631	0.834	-
MXD3	128	0.48	0.631	0.834	-
SNAPC5	35	0.48	0.631	0.834	-
SRY	74	0.48	0.63	0.834	-
SHOX2	87	0.48	0.629	0.834	-
TSHZ1	87	0.48	0.629	0.834	-
PPIC	58	0.49	0.627	0.833	-
STAT3	66	0.49	0.626	0.833	-
TBC1D22B	34	0.49	0.626	0.833	-
HIRA	62	0.49	0.624	0.832	-
IGF2R	150	0.49	0.624	0.832	-
ZFP69	70	0.49	0.624	0.832	-
ASB13	42	0.49	0.624	0.831	-
CSNK1G1	33	0.49	0.622	0.83	-
OR4S2	36	0.5	0.62	0.828	-
T	72	0.5	0.62	0.828	-
PRDM8	53	0.5	0.619	0.828	-
CAMKK2	41	0.5	0.618	0.828	-
GNAS	61	0.5	0.617	0.827	-
TCF15	60	0.5	0.617	0.827	-
OR13D1	65	0.5	0.616	0.827	-
GRIK2	50	0.5	0.616	0.827	-
MED17	32	0.5	0.616	0.826	-
IRX5	73	0.5	0.615	0.826	-
IRF7	100	0.5	0.615	0.826	-
HNRNPUL1	39	0.5	0.615	0.826	-
DKK1	59	0.5	0.615	0.826	-
OR4C12	48	0.5	0.614	0.826	-
NEUROG3	69	0.51	0.613	0.826	-
RGS17	62	0.51	0.612	0.825	-
IFNB1	114	0.51	0.611	0.824	-
ARHGAP21	41	0.51	0.611	0.824	-
DICER1	56	0.51	0.611	0.824	-
ZNF527	53	0.51	0.61	0.824	-
PAX3	48	0.51	0.61	0.823	-
RAD17	76	0.51	0.61	0.823	-
FGF20	60	0.51	0.61	0.823	-
LHX3	60	0.51	0.61	0.823	-
LECT2	41	0.51	0.609	0.823	-
DRD5	64	0.51	0.608	0.822	-
POLR2L	135	0.51	0.607	0.821	-
MYLK2	49	0.52	0.606	0.821	-
SIRT6	126	0.52	0.606	0.821	-
MEIS2	59	0.52	0.606	0.821	-
TCF20	86	0.52	0.606	0.821	-
SNX29	44	0.52	0.605	0.821	-
OR8D2	38	0.52	0.605	0.821	-
GRIN1	56	0.52	0.604	0.82	-
MAPK8	60	0.52	0.603	0.82	-
OR13C5	42	0.52	0.603	0.82	-
OR52R1	51	0.52	0.602	0.82	-
PDZD3	47	0.52	0.601	0.819	-
MECP2	110	0.52	0.6	0.818	-
MALT1	75	0.53	0.599	0.818	-
ZNF211	32	0.53	0.597	0.817	-
GABRA5	32	0.53	0.597	0.816	-
PCM1	42	0.53	0.596	0.816	-
GLRA1	37	0.53	0.596	0.816	-
OR51I1	69	0.53	0.595	0.815	-
MIB2	102	0.53	0.594	0.815	-
OR7G2	37	0.53	0.594	0.815	-
GPSM1	147	0.53	0.594	0.815	-
DNMBP	46	0.53	0.593	0.814	-
HES5	72	0.54	0.592	0.813	-
HINFP	50	0.54	0.592	0.813	-
NFX1	66	0.54	0.592	0.813	-
ZNF32	74	0.54	0.592	0.813	-
ZNF276	118	0.54	0.591	0.813	-
CAPN5	42	0.54	0.59	0.812	-
NKX3-1	81	0.54	0.59	0.812	-
CNOT1	35	0.54	0.59	0.812	-
STK38L	53	0.54	0.59	0.812	-
TNFRSF11A	95	0.54	0.589	0.812	-
MSS51	132	0.54	0.589	0.812	-
BNIP3	31	0.54	0.588	0.812	-
SP3	90	0.54	0.588	0.812	-
ASAP3	62	0.54	0.587	0.812	-
INPP5B	68	0.54	0.586	0.812	-
TAF1L	69	0.54	0.586	0.812	-
HES7	80	0.54	0.586	0.812	-
SMOC1	25	0.54	0.586	0.812	-
ZFP3	59	0.54	0.586	0.812	-
OR1L4	49	0.54	0.586	0.812	-
RBM15B	74	0.55	0.585	0.812	-
BARX2	65	0.55	0.585	0.812	-
ZC3H7A	45	0.55	0.585	0.812	-
BCLAF1	63	0.55	0.585	0.812	-
PRKCD	130	0.55	0.585	0.812	-
ZFP36L1	55	0.55	0.585	0.812	-
PARK7	122	0.55	0.584	0.812	-
SYDE2	52	0.55	0.584	0.812	-
OR4D11	55	0.55	0.584	0.812	-
ARHGEF28	60	0.55	0.583	0.812	-
RRH	29	0.55	0.583	0.812	-
ONECUT1	35	0.55	0.583	0.812	-
CREB3	45	0.55	0.582	0.812	-
USF1	63	0.55	0.582	0.812	-
CDK5	40	0.55	0.581	0.812	-
FZD8	37	0.55	0.581	0.812	-
ZSCAN32	30	0.55	0.58	0.812	-
ZNF682	25	0.56	0.579	0.81	-
HBEGF	67	0.56	0.579	0.81	-
CHMP5	43	0.56	0.578	0.81	-
RGS14	51	0.56	0.577	0.81	-
SLTM	69	0.56	0.576	0.808	-
E2F4	55	0.56	0.575	0.808	-
TLE1	46	0.56	0.575	0.808	-
ZFP62	47	0.56	0.574	0.808	-
DDX5	98	0.56	0.574	0.808	-
TLX2	130	0.56	0.574	0.808	-
NPAS3	42	0.57	0.572	0.807	-
OR2Z1	57	0.57	0.571	0.806	-
STAT2	75	0.57	0.57	0.806	-
ARL5B	48	0.57	0.57	0.806	-
OR51B2	41	0.57	0.57	0.806	-
CNKSR1	75	0.57	0.568	0.804	-
GAB2	28	0.57	0.568	0.804	-
COL4A3BP	36	0.57	0.567	0.804	-
YAP1	255	0.57	0.567	0.804	-
ZNF235	37	0.57	0.567	0.804	-
OR6M1	58	0.57	0.566	0.804	-
COPS3	59	0.57	0.566	0.804	-
LRP5	77	0.58	0.565	0.804	-
ZNF318	59	0.58	0.565	0.803	-
OR4D5	35	0.58	0.564	0.802	-
SOX15	59	0.58	0.563	0.802	-
PRDM12	38	0.58	0.562	0.8	-
OR51M1	53	0.58	0.561	0.8	-
ZNF275	70	0.58	0.561	0.8	-
TADA3	90	0.58	0.56	0.8	-
ARL2BP	58	0.58	0.56	0.8	-
ZNF546	66	0.58	0.56	0.8	-
PTCH2	92	0.58	0.56	0.8	-
MAP3K7	28	0.58	0.56	0.8	-
BLNK	45	0.58	0.559	0.8	-
MPL	29	0.58	0.559	0.8	-
NPBWR2	44	0.58	0.559	0.8	-
CUL3	73	0.59	0.558	0.8	-
CNOT6	80	0.59	0.558	0.799	-
DGKZ	101	0.59	0.557	0.799	-
GALR1	25	0.59	0.557	0.799	-
MMS19	81	0.59	0.556	0.798	-
BCL2L2	42	0.59	0.556	0.798	-
NDFIP2	54	0.59	0.555	0.797	-
L3MBTL3	161	0.59	0.555	0.797	-
NMBR	29	0.59	0.555	0.797	-
SH2B1	89	0.59	0.554	0.797	-
NT5C2	35	0.59	0.553	0.796	-
EPHA2	49	0.59	0.553	0.796	-
ZNF559	34	0.59	0.553	0.796	-
OR4S1	53	0.59	0.552	0.796	-
OR13C8	43	0.59	0.552	0.796	-
ZC3H12A	118	0.6	0.549	0.793	-
GLP1R	37	0.6	0.547	0.792	-
ERCC2	65	0.6	0.546	0.791	-
RAB21	54	0.6	0.546	0.791	-
TTF2	109	0.6	0.546	0.791	-
OR56B4	36	0.6	0.546	0.791	-
SQSTM1	61	0.6	0.545	0.791	-
FEV	59	0.61	0.545	0.791	-
ZNF441	52	0.61	0.543	0.789	-
ZNF354A	40	0.61	0.543	0.788	-
FOXD2	50	0.61	0.543	0.788	-
GIT1	59	0.61	0.542	0.788	-
FGF8	53	0.61	0.542	0.788	-
SMAD2	78	0.61	0.542	0.788	-
SUV39H2	247	0.61	0.541	0.788	-
SHOX	62	0.61	0.539	0.787	-
CDK11A	259	0.62	0.538	0.787	-
MST1R	50	0.62	0.538	0.786	-
SMAD6	62	0.62	0.537	0.786	-
SBNO2	216	0.62	0.537	0.786	-
KAT6B	125	0.62	0.536	0.785	-
P2RX5	28	0.62	0.535	0.783	-
NODAL	66	0.62	0.535	0.783	-
GABPA	97	0.62	0.534	0.783	-
CDKN1B	47	0.62	0.534	0.783	-
OR2AG2	38	0.62	0.534	0.782	-
RASA1	49	0.62	0.533	0.781	-
CXXC4	44	0.62	0.532	0.781	-
IRX6	105	0.62	0.532	0.781	-
SLC12A2	37	0.63	0.531	0.781	-
RLF	68	0.63	0.529	0.779	-
MFN2	33	0.63	0.529	0.779	-
RHEBL1	50	0.63	0.527	0.777	-
LZTS2	76	0.63	0.527	0.777	-
GSC	52	0.63	0.527	0.777	-
KCNH5	63	0.64	0.524	0.775	-
SMOC2	47	0.64	0.523	0.774	-
ZNF354C	65	0.64	0.523	0.774	-
NFIB	145	0.64	0.522	0.774	-
NLRP1	36	0.64	0.519	0.772	-
PTPRU	55	0.64	0.519	0.772	-
TAX1BP3	69	0.64	0.519	0.772	-
CHRND	46	0.64	0.519	0.772	-
OR5M8	28	0.65	0.519	0.771	-
OR51Q1	39	0.65	0.518	0.771	-
TCF7L2	91	0.65	0.517	0.77	-
MEAF6	131	0.65	0.516	0.77	-
RRN3	36	0.65	0.516	0.77	-
UNC5B	50	0.65	0.515	0.769	-
OR10G9	50	0.65	0.515	0.768	-
HMBOX1	48	0.65	0.514	0.768	-
TPRA1	80	0.65	0.514	0.768	-
CHRM5	66	0.65	0.513	0.768	-
RAB32	102	0.65	0.513	0.768	-
ZNF177	46	0.65	0.513	0.768	-
OR1M1	57	0.66	0.511	0.767	-
DGKQ	66	0.66	0.511	0.766	-
OR51F1	48	0.66	0.51	0.766	-
FER	36	0.66	0.51	0.766	-
SPA17	82	0.66	0.509	0.766	-
PKN3	41	0.66	0.509	0.766	-
GNG12	145	0.66	0.509	0.765	-
KLF1	68	0.66	0.507	0.764	-
GABRG1	40	0.66	0.507	0.764	-
SP110	51	0.67	0.505	0.762	-
VGLL2	135	0.67	0.504	0.762	-
NFKB1	213	0.67	0.504	0.761	-
ZBTB5	55	0.67	0.503	0.76	-
BRWD1	58	0.67	0.502	0.759	-
ZNF652	75	0.67	0.502	0.759	-
CDON	63	0.67	0.501	0.759	-
GAS7	65	0.67	0.501	0.758	-
SERTAD3	60	0.67	0.5	0.758	-
BSG	47	0.68	0.5	0.758	-
ZNF699	103	0.68	0.5	0.758	-
PRLH	46	0.68	0.499	0.758	-
TCEANC2	108	0.68	0.498	0.757	-
MLLT6	178	0.68	0.497	0.757	-
ACAP1	31	0.68	0.497	0.757	-
MED18	57	0.68	0.496	0.756	-
APH1B	31	0.68	0.494	0.755	-
OR8B8	33	0.68	0.494	0.755	-
SIM2	70	0.69	0.493	0.754	-
MURC	144	0.69	0.493	0.754	-
LZTS1	77	0.69	0.492	0.754	-
OR8G5	73	0.69	0.492	0.753	-
NFIL3	58	0.69	0.491	0.753	-
AFP	43	0.69	0.491	0.752	-
ARNTL	61	0.69	0.49	0.752	-
ZNF595	25	0.69	0.489	0.752	-
PIAS3	56	0.69	0.489	0.751	-
ACOT11	30	0.69	0.488	0.75	-
BDKRB1	57	0.7	0.487	0.749	-
AJUBA	145	0.7	0.486	0.748	-
ZFYVE9	132	0.7	0.486	0.748	-
BHLHE40	81	0.7	0.485	0.748	-
PTF1A	70	0.7	0.485	0.748	-
ZNF230	38	0.7	0.485	0.748	-
GPBAR1	28	0.7	0.485	0.748	-
ADIPOR1	54	0.7	0.485	0.748	-
KAT2A	273	0.7	0.484	0.748	-
KL	31	0.7	0.482	0.747	-
LZTR1	99	0.7	0.482	0.747	-
MRGPRX4	50	0.7	0.481	0.747	-
DNM2	46	0.7	0.481	0.747	-
PCP2	59	0.7	0.481	0.747	-
FOXE3	80	0.71	0.481	0.747	-
APP	74	0.71	0.479	0.746	-
TIGD6	119	0.71	0.478	0.746	-
OBSCN	80	0.71	0.478	0.746	-
FGF22	41	0.71	0.477	0.745	-
OR5P3	51	0.71	0.477	0.745	-
MAVS	57	0.71	0.477	0.745	-
ZNF397	82	0.71	0.477	0.745	-
PAFAH1B2	106	0.71	0.477	0.745	-
OR51E2	41	0.71	0.476	0.745	-
OR8D4	38	0.71	0.476	0.745	-
MC4R	38	0.71	0.475	0.744	-
ZNF830	92	0.71	0.475	0.744	-
OR7G3	50	0.72	0.473	0.742	-
CASKIN1	29	0.72	0.473	0.742	-
LPAR6	39	0.72	0.472	0.742	-
ZNF317	80	0.72	0.472	0.742	-
OR4F5	48	0.72	0.472	0.742	-
ZNF627	111	0.72	0.472	0.742	-
WFS1	52	0.72	0.471	0.742	-
FAM120B	68	0.72	0.471	0.742	-
ZFP37	50	0.72	0.471	0.742	-
SPHK1	54	0.72	0.47	0.741	-
RFX6	69	0.72	0.469	0.741	-
OR52B4	44	0.72	0.469	0.741	-
HCRTR1	47	0.73	0.467	0.739	-
ZNF484	75	0.73	0.467	0.738	-
ATF6	89	0.73	0.467	0.738	-
SDHD	91	0.73	0.466	0.738	-
INS	79	0.73	0.466	0.738	-
STK39	26	0.73	0.466	0.738	-
MED26	39	0.73	0.466	0.738	-
ARID3A	54	0.73	0.465	0.738	-
ARL3	86	0.73	0.465	0.738	-
MAP3K4	36	0.73	0.465	0.737	-
FOXL2	129	0.73	0.464	0.737	-
F7	62	0.73	0.463	0.736	-
CDC42SE2	72	0.73	0.463	0.736	-
PIK3R3	58	0.74	0.462	0.734	-
ECEL1	71	0.74	0.46	0.733	-
EPS15	25	0.74	0.459	0.732	-
TIAL1	80	0.74	0.459	0.731	-
TDRD3	98	0.74	0.459	0.731	-
SALL1	30	0.74	0.458	0.73	-
ZBTB21	86	0.74	0.457	0.729	-
ZMYM2	48	0.74	0.457	0.729	-
HRH1	41	0.74	0.456	0.729	-
JARID2	114	0.75	0.455	0.728	-
NBN	86	0.75	0.455	0.728	-
TNP1	97	0.75	0.454	0.728	-
ZMAT2	46	0.75	0.454	0.728	-
TAAR1	35	0.75	0.452	0.727	-
ADGRB2	83	0.75	0.452	0.727	-
SH3BP2	77	0.75	0.452	0.727	-
MXI1	78	0.75	0.452	0.727	-
TNFRSF10A	92	0.75	0.452	0.727	-
