Regulon	Size	NES	p.value	FDR	Sign
ERRFI1	41	0.31	0.76	0.883	-
TDGF1P3	29	0.31	0.76	0.883	-
ACAP3	36	0.31	0.76	0.883	-
OR8H3	32	0.31	0.76	0.883	-
OR2M2	31	0.31	0.76	0.883	-
CEP290	265	0.31	0.76	0.883	-
GPR157	49	0.31	0.759	0.883	-
ZNF432	27	0.31	0.759	0.883	-
FST	110	0.31	0.759	0.883	-
ETS2	72	0.31	0.758	0.882	-
ZNF230	25	0.31	0.758	0.882	-
HES5	81	0.31	0.757	0.882	-
TBX19	77	0.31	0.757	0.882	-
EGLN1	130	0.31	0.757	0.882	-
VAPB	31	0.31	0.757	0.882	-
ACVR1B	29	0.31	0.757	0.882	-
ZNF358	193	0.31	0.757	0.882	-
OR2T5	33	0.31	0.756	0.882	-
ELP5	26	0.31	0.755	0.882	-
HTR1A	29	0.31	0.754	0.882	-
GBX2	71	0.31	0.753	0.88	-
OR51B6	35	0.32	0.753	0.88	-
CRYAB	137	0.32	0.753	0.88	-
IFNGR2	38	0.32	0.752	0.88	-
RAB1B	27	0.32	0.752	0.88	-
NFIB	56	0.32	0.751	0.88	-
ZNF782	49	0.32	0.749	0.878	-
OR2A12	31	0.32	0.749	0.878	-
JDP2	51	0.32	0.749	0.878	-
OXTR	75	0.32	0.749	0.878	-
MSL3	75	0.32	0.747	0.877	-
CD81	59	0.32	0.747	0.876	-
CREM	58	0.32	0.746	0.876	-
RHOXF2B	45	0.33	0.745	0.875	-
YWHAH	42	0.33	0.745	0.875	-
CHURC1	125	0.33	0.744	0.875	-
OR2T35	45	0.33	0.744	0.875	-
GADD45G	75	0.33	0.744	0.875	-
GZF1	45	0.33	0.744	0.875	-
RAB5A	30	0.33	0.744	0.875	-
RFX4	72	0.33	0.743	0.875	-
DLX5	146	0.33	0.743	0.875	-
REL	73	0.33	0.743	0.875	-
ZBTB1	30	0.33	0.743	0.875	-
ARR3	28	0.33	0.741	0.874	-
OR10Q1	43	0.33	0.74	0.873	-
HOXA6	59	0.34	0.737	0.871	-
ZCCHC17	73	0.34	0.737	0.871	-
ZNF674	38	0.34	0.737	0.871	-
GPR101	37	0.34	0.737	0.871	-
DLG5	27	0.34	0.736	0.871	-
CCR4	38	0.34	0.733	0.869	-
DRG2	34	0.34	0.732	0.868	-
CALY	25	0.34	0.731	0.868	-
FICD	30	0.34	0.731	0.868	-
ARL5A	42	0.34	0.731	0.868	-
OR5D14	47	0.34	0.731	0.868	-
OR2J2	32	0.34	0.73	0.868	-
CASZ1	61	0.35	0.73	0.868	-
APLP2	47	0.35	0.73	0.868	-
OR1A1	30	0.35	0.728	0.867	-
OR6V1	32	0.35	0.728	0.866	-
ARHGAP22	70	0.35	0.726	0.865	-
OR11L1	41	0.35	0.726	0.865	-
GTF2F1	62	0.35	0.725	0.865	-
P2RX2	37	0.35	0.725	0.865	-
EML4	65	0.35	0.725	0.865	-
FOXD4L3	35	0.35	0.725	0.865	-
CTSH	48	0.35	0.725	0.865	-
GPR150	31	0.35	0.724	0.865	-
PRDM2	58	0.35	0.724	0.865	-
GRIK1	28	0.35	0.724	0.865	-
ZNF101	39	0.35	0.723	0.864	-
OR4N4	34	0.35	0.723	0.864	-
MYF5	57	0.35	0.723	0.864	-
ZNF99	52	0.35	0.723	0.864	-
ZMYM5	47	0.36	0.721	0.863	-
LRP6	118	0.36	0.72	0.862	-
NEUROG3	37	0.36	0.719	0.862	-
BNIP3	37	0.36	0.719	0.862	-
NR1I3	135	0.36	0.719	0.862	-
EIF2AK3	114	0.36	0.719	0.862	-
ASB3	81	0.36	0.719	0.862	-
ZNF248	58	0.36	0.717	0.86	-
TAAR6	33	0.36	0.717	0.86	-
ZNF679	102	0.36	0.717	0.86	-
TAS2R38	41	0.37	0.714	0.858	-
KEL	75	0.37	0.714	0.858	-
TGIF2LY	49	0.37	0.713	0.858	-
STAT5A	61	0.37	0.712	0.857	-
GPRC6A	36	0.37	0.712	0.857	-
IRX5	65	0.37	0.712	0.857	-
NOTCH3	66	0.37	0.712	0.857	-
GRID2	34	0.37	0.711	0.856	-
GPR135	53	0.37	0.71	0.856	-
PCSK7	32	0.37	0.709	0.855	-
ZBTB26	30	0.37	0.709	0.855	-
OR5M11	49	0.37	0.709	0.855	-
MRGPRX4	34	0.38	0.707	0.853	-
CBLC	63	0.38	0.707	0.853	-
RHEBL1	51	0.38	0.705	0.852	-
GPR83	55	0.38	0.704	0.852	-
GABRG3	50	0.38	0.703	0.852	-
ZFHX3	25	0.38	0.703	0.852	-
MAP2K5	39	0.38	0.703	0.852	-
OR9G4	46	0.38	0.703	0.852	-
CALM3	34	0.38	0.702	0.851	-
CHRM5	52	0.38	0.702	0.851	-
BRAF	39	0.38	0.702	0.851	-
NR5A1	125	0.38	0.701	0.851	-
RELA	71	0.38	0.701	0.851	-
OR4C16	32	0.38	0.701	0.851	-
OR6Q1	34	0.39	0.699	0.85	-
KITLG	43	0.39	0.698	0.85	-
OR6B1	38	0.39	0.698	0.85	-
FGD1	56	0.39	0.697	0.849	-
HOXA7	47	0.39	0.697	0.849	-
SRA1	27	0.39	0.696	0.849	-
ZNF720	95	0.39	0.695	0.849	-
OR51V1	36	0.39	0.694	0.848	-
PHTF1	79	0.39	0.693	0.847	-
POLR2A	64	0.4	0.693	0.847	-
FOXD4L1	39	0.4	0.692	0.847	-
JAK1	59	0.4	0.691	0.847	-
TRIM63	51	0.4	0.69	0.847	-
OR6B3	32	0.4	0.689	0.846	-
AGFG1	52	0.4	0.688	0.845	-
OR5D13	45	0.4	0.688	0.845	-
SH2B2	33	0.4	0.686	0.844	-
ZNF175	33	0.41	0.685	0.843	-
ZSCAN31	114	0.41	0.684	0.843	-
TRHDE	44	0.41	0.682	0.841	-
UNC119	69	0.41	0.681	0.84	-
FOXP1	148	0.41	0.68	0.838	-
IFI27	52	0.41	0.679	0.838	-
BCL9L	70	0.41	0.679	0.838	-
ZNF580	58	0.41	0.679	0.838	-
SOX18	49	0.42	0.678	0.837	-
ULK1	74	0.42	0.677	0.837	-
PRRX2	69	0.42	0.676	0.837	-
ELP3	154	0.42	0.675	0.836	-
SH3BGR	41	0.42	0.675	0.836	-
ZNF627	51	0.43	0.671	0.833	-
OR10G8	53	0.43	0.671	0.833	-
GPR4	32	0.43	0.67	0.833	-
SUPT7L	112	0.43	0.67	0.832	-
ZNF823	79	0.43	0.669	0.832	-
TAS2R5	49	0.43	0.669	0.832	-
MAST1	103	0.43	0.669	0.832	-
EPS8	69	0.43	0.668	0.831	-
PAFAH1B1	35	0.43	0.667	0.831	-
OR4M2	30	0.43	0.667	0.831	-
OR2A4	31	0.43	0.667	0.831	-
ZNF25	50	0.43	0.667	0.831	-
TAAR5	38	0.43	0.667	0.831	-
ZNF732	27	0.43	0.665	0.83	-
SBNO2	193	0.43	0.665	0.83	-
GPR32	32	0.43	0.665	0.83	-
ADAMTS1	28	0.43	0.664	0.829	-
MAML1	48	0.44	0.662	0.827	-
OR52I2	53	0.44	0.662	0.827	-
STK11	51	0.44	0.662	0.827	-
RRAS2	30	0.44	0.661	0.827	-
SMAD5-AS1	51	0.44	0.66	0.826	-
OR4S1	30	0.44	0.659	0.826	-
ZNF764	58	0.44	0.659	0.826	-
ATF6	42	0.44	0.658	0.825	-
RET	59	0.44	0.658	0.825	-
MSRB2	126	0.44	0.657	0.825	-
POU4F1	62	0.44	0.657	0.825	-
XPA	63	0.44	0.657	0.825	-
DOT1L	51	0.44	0.656	0.825	-
S100A6	43	0.45	0.656	0.825	-
DDIT4	45	0.45	0.656	0.825	-
OR4N2	36	0.45	0.655	0.824	-
ELOVL4	68	0.45	0.654	0.824	-
ZIM2	53	0.45	0.654	0.824	-
DNMT3B	115	0.45	0.654	0.824	-
PAFAH1B2	56	0.45	0.653	0.824	-
PCGF2	96	0.45	0.653	0.824	-
NR1H4	45	0.45	0.651	0.823	-
MPL	45	0.45	0.651	0.823	-
RAB29	42	0.45	0.651	0.823	-
ZNF532	78	0.45	0.65	0.823	-
GABRQ	47	0.45	0.65	0.823	-
ARFGAP3	43	0.45	0.65	0.823	-
OR51A4	36	0.46	0.649	0.823	-
SUPT6H	61	0.46	0.648	0.822	-
AKAP7	51	0.46	0.648	0.822	-
CDK9	86	0.46	0.647	0.821	-
FZD5	29	0.46	0.647	0.821	-
CCL15	50	0.46	0.646	0.82	-
ZNF688	42	0.46	0.645	0.819	-
PTCH1	68	0.46	0.644	0.818	-
ZNF502	44	0.46	0.643	0.818	-
OR7C1	60	0.46	0.642	0.818	-
FOXE3	62	0.46	0.642	0.818	-
GRK5	27	0.47	0.642	0.818	-
PRDM13	89	0.47	0.642	0.818	-
DR1	196	0.47	0.64	0.816	-
USP16	116	0.47	0.64	0.816	-
PKIG	56	0.47	0.64	0.816	-
TAF4	55	0.47	0.64	0.816	-
SGSM3	52	0.47	0.639	0.816	-
SUFU	52	0.47	0.639	0.816	-
NFRKB	45	0.47	0.639	0.816	-
OR8H1	38	0.47	0.638	0.816	-
OR2AG2	47	0.47	0.637	0.815	-
ZKSCAN2	46	0.47	0.636	0.814	-
ZNF507	66	0.47	0.635	0.813	-
ANKRD30A	34	0.47	0.635	0.813	-
OR2K2	37	0.48	0.634	0.813	-
ITPKB	67	0.48	0.633	0.811	-
SOX6	52	0.48	0.632	0.811	-
ZFP91	38	0.48	0.632	0.811	-
ZNF33B	60	0.48	0.632	0.811	-
ZFYVE28	106	0.48	0.631	0.811	-
SMAD5	25	0.48	0.63	0.809	-
RPN1	30	0.48	0.628	0.807	-
ZNF467	82	0.48	0.628	0.807	-
PCSK1N	48	0.48	0.628	0.807	-
ZNF775	68	0.49	0.627	0.807	-
FGF20	32	0.49	0.627	0.807	-
ZBED1	70	0.49	0.626	0.807	-
TOLLIP	57	0.49	0.626	0.807	-
RABIF	45	0.49	0.626	0.807	-
RPS6KA1	66	0.49	0.625	0.807	-
RXRA	45	0.49	0.625	0.807	-
WT1	49	0.49	0.625	0.806	-
ZBTB38	80	0.49	0.625	0.806	-
OR2Z1	36	0.49	0.624	0.806	-
SCTR	52	0.49	0.624	0.806	-
KDM5B	151	0.49	0.624	0.806	-
TPM4	38	0.49	0.624	0.806	-
KDM5C	47	0.49	0.623	0.806	-
HTR1E	39	0.49	0.623	0.806	-
ZCCHC11	53	0.49	0.623	0.806	-
RAB3B	71	0.49	0.623	0.806	-
ANGPTL4	31	0.49	0.622	0.805	-
PTPRS	56	0.49	0.622	0.805	-
ITGAL	27	0.49	0.621	0.805	-
SHH	47	0.49	0.621	0.805	-
BCL11B	87	0.49	0.621	0.805	-
NOTCH1	49	0.49	0.621	0.805	-
TIAM2	43	0.5	0.62	0.805	-
GLP2R	33	0.5	0.62	0.805	-
MAPK8IP1	108	0.5	0.619	0.804	-
OR1F2P	33	0.5	0.619	0.804	-
DHCR24	46	0.5	0.618	0.803	-
ANGPTL3	38	0.5	0.616	0.801	-
OR51D1	25	0.5	0.615	0.801	-
MCM7	122	0.5	0.615	0.801	-
OR52J3	40	0.5	0.614	0.8	-
CDKN1C	41	0.51	0.613	0.799	-
SDHD	35	0.51	0.612	0.799	-
NTS	44	0.51	0.612	0.799	-
OR8K1	46	0.51	0.612	0.799	-
GRASP	72	0.51	0.611	0.799	-
OR5W2	25	0.51	0.611	0.799	-
OPHN1	61	0.51	0.611	0.799	-
ZNF267	78	0.51	0.61	0.799	-
TTL	49	0.51	0.61	0.799	-
CCNC	105	0.51	0.609	0.799	-
SFSWAP	132	0.51	0.609	0.799	-
TFDP3	53	0.51	0.607	0.798	-
OR2F2	29	0.51	0.607	0.798	-
CDKN2C	122	0.51	0.607	0.798	-
AMER1	52	0.52	0.606	0.797	-
HTR4	39	0.52	0.605	0.797	-
OR1S2	30	0.52	0.604	0.797	-
GPR75	33	0.52	0.604	0.797	-
HDAC1	66	0.52	0.603	0.796	-
DCDC1	49	0.52	0.603	0.796	-
ZKSCAN3	30	0.52	0.601	0.794	-
HIPK1	32	0.52	0.6	0.794	-
TIGD3	261	0.52	0.6	0.794	-
ZNF480	26	0.53	0.599	0.793	-
TANK	54	0.53	0.599	0.793	-
TAF12	69	0.53	0.598	0.792	-
ACVRL1	26	0.53	0.598	0.792	-
ARHGDIA	56	0.53	0.598	0.792	-
KSR2	25	0.53	0.597	0.791	-
OR10H1	48	0.53	0.597	0.791	-
SCML2	94	0.53	0.595	0.79	-
ZNF827	76	0.53	0.594	0.79	-
WISP3	31	0.53	0.593	0.79	-
ZNF500	46	0.54	0.592	0.789	-
NOBOX	72	0.54	0.592	0.789	-
LDB1	42	0.54	0.592	0.789	-
ARL8A	75	0.54	0.591	0.789	-
RABGAP1	40	0.54	0.59	0.788	-
AKIRIN2	108	0.54	0.589	0.787	-
IQSEC2	69	0.54	0.588	0.786	-
BARHL1	52	0.54	0.588	0.786	-
TPM3	83	0.54	0.587	0.786	-
UBE2L3	49	0.54	0.587	0.786	-
BCL9	81	0.54	0.586	0.785	-
ZNF235	29	0.54	0.586	0.785	-
ATG10	26	0.54	0.586	0.785	-
ZNF589	112	0.55	0.586	0.785	-
CXCL2	49	0.55	0.585	0.785	-
HES2	150	0.55	0.585	0.785	-
OR10A3	39	0.55	0.585	0.785	-
MED12	165	0.55	0.584	0.785	-
OR2Y1	46	0.55	0.584	0.784	-
SHB	47	0.55	0.583	0.784	-
ZNF653	48	0.55	0.582	0.783	-
OR10X1	42	0.55	0.581	0.782	-
ZNF232	56	0.55	0.581	0.782	-
NR4A1	73	0.55	0.581	0.782	-
TFCP2L1	63	0.55	0.58	0.782	-
ZDHHC23	172	0.55	0.58	0.782	-
STAC3	103	0.55	0.58	0.782	-
CITED1	35	0.55	0.58	0.782	-
SPOCK3	50	0.55	0.58	0.782	-
ZNF675	30	0.55	0.579	0.782	-
DMRTA2	102	0.55	0.579	0.782	-
NSG1	64	0.55	0.579	0.782	-
OR5M1	41	0.56	0.578	0.781	-
SCT	34	0.56	0.577	0.781	-
OR5T1	42	0.56	0.577	0.781	-
TRPV4	82	0.56	0.575	0.779	-
CC2D1A	60	0.56	0.573	0.777	-
SEMA4C	79	0.57	0.572	0.776	-
OR56A4	26	0.57	0.572	0.776	-
ZNF22	92	0.57	0.571	0.776	-
OR13C4	40	0.57	0.571	0.776	-
ITGA7	46	0.57	0.571	0.776	-
SSX7	129	0.57	0.571	0.776	-
ABI1	27	0.57	0.57	0.776	-
RGS7	31	0.57	0.568	0.774	-
EMSY	27	0.57	0.568	0.774	-
ADGRL1	105	0.57	0.567	0.774	-
POLR3C	206	0.57	0.567	0.774	-
RRAGB	69	0.57	0.567	0.773	-
NFE2L2	138	0.57	0.566	0.773	-
ZNF17	39	0.57	0.566	0.773	-
FGG	54	0.57	0.566	0.773	-
NKIRAS2	26	0.57	0.566	0.773	-
DMAP1	46	0.57	0.565	0.772	-
GABRR1	71	0.58	0.565	0.771	-
CEP57	43	0.58	0.564	0.771	-
TADA1	151	0.58	0.564	0.771	-
NPHS1	29	0.58	0.564	0.771	-
ZNF491	40	0.58	0.563	0.771	-
OR1C1	48	0.58	0.563	0.771	-
RAB41	43	0.58	0.562	0.77	-
ZCCHC16	62	0.58	0.562	0.77	-
HSFY2	73	0.58	0.561	0.769	-
OR6N2	25	0.58	0.561	0.769	-
OR10G4	27	0.58	0.561	0.769	-
SIX2	48	0.58	0.56	0.769	-
OR4D6	36	0.58	0.56	0.768	-
NTF3	39	0.58	0.56	0.768	-
PLEKHG7	59	0.58	0.559	0.768	-
OR8D1	30	0.58	0.559	0.768	-
TCEAL6	134	0.58	0.559	0.768	-
NPFFR1	28	0.59	0.558	0.768	-
EREG	50	0.59	0.558	0.768	-
ATOH1	70	0.59	0.558	0.768	-
RASSF3	51	0.59	0.557	0.768	-
CREB3L2	99	0.59	0.557	0.768	-
ARL2	57	0.59	0.557	0.768	-
ARID5B	37	0.59	0.557	0.768	-
DMRT2	94	0.59	0.556	0.767	-
AKAP4	49	0.59	0.556	0.767	-
PTGER1	74	0.59	0.555	0.767	-
C18orf32	45	0.59	0.555	0.767	-
OR5F1	36	0.59	0.554	0.767	-
SPOP	48	0.59	0.554	0.767	-
PLPP1	66	0.59	0.554	0.767	-
HCFC2	202	0.59	0.554	0.767	-
DEPDC7	25	0.59	0.554	0.767	-
ZRSR2	63	0.59	0.553	0.767	-
ULK2	60	0.59	0.553	0.767	-
OR10AD1	40	0.59	0.552	0.766	-
ARL8B	29	0.59	0.552	0.766	-
MZF1	100	0.6	0.551	0.765	-
SORBS3	50	0.6	0.551	0.765	-
NOTCH2NL	39	0.6	0.551	0.765	-
ATOH7	71	0.6	0.55	0.765	-
BCL10	60	0.6	0.55	0.765	-
OR5J2	38	0.6	0.549	0.765	-
RIPPLY1	70	0.6	0.549	0.765	-
ZNF354A	91	0.6	0.549	0.765	-
GNGT2	29	0.6	0.549	0.765	-
ZNF217	42	0.6	0.548	0.765	-
OR5AS1	39	0.6	0.548	0.764	-
RIN3	40	0.6	0.546	0.763	-
DNTTIP2	147	0.6	0.546	0.763	-
GSN	38	0.61	0.545	0.762	-
CAMK1	30	0.61	0.545	0.762	-
PTF1A	46	0.61	0.545	0.762	-
SMARCA1	322	0.61	0.544	0.761	-
NR6A1	43	0.61	0.544	0.761	-
RFXAP	44	0.61	0.543	0.761	-
ZNF30	36	0.61	0.541	0.76	-
EGF	43	0.61	0.541	0.759	-
ZNF443	84	0.61	0.539	0.757	-
AMHR2	34	0.62	0.538	0.757	-
PNRC2	200	0.62	0.538	0.756	-
MTERF2	263	0.62	0.538	0.756	-
NIF3L1	112	0.62	0.538	0.756	-
ZNF146	26	0.62	0.538	0.756	-
SIRT5	216	0.62	0.537	0.756	-
ASB9	39	0.62	0.537	0.756	-
AXL	42	0.62	0.537	0.756	-
CDC42EP5	56	0.62	0.537	0.756	-
HRAS	71	0.62	0.536	0.756	-
RAMP1	71	0.62	0.535	0.755	-
ZNF821	75	0.62	0.535	0.755	-
KLF6	76	0.62	0.535	0.755	-
LMO1	98	0.62	0.535	0.755	-
LBX2	52	0.62	0.534	0.754	-
SPEN	59	0.63	0.531	0.752	-
MLLT10	63	0.63	0.53	0.752	-
ZDHHC18	115	0.63	0.53	0.752	-
SPRED1	25	0.63	0.528	0.751	-
BCLAF1	50	0.63	0.528	0.75	-
NMBR	41	0.63	0.528	0.75	-
CHRFAM7A	37	0.63	0.527	0.75	-
KCNH2	53	0.63	0.526	0.749	-
DBX1	53	0.63	0.526	0.749	-
OR51I1	33	0.63	0.526	0.749	-
ZNF777	71	0.63	0.526	0.749	-
PTH2R	71	0.63	0.526	0.749	-
ZNF225	40	0.63	0.526	0.749	-
OR2A1	39	0.63	0.526	0.749	-
MYT1L	31	0.64	0.525	0.749	-
CYTH2	38	0.64	0.525	0.749	-
TIGD2	132	0.64	0.525	0.749	-
FKBP8	50	0.64	0.524	0.748	-
OR52E8	33	0.64	0.524	0.748	-
BSG	27	0.64	0.524	0.748	-
ARID1A	72	0.64	0.522	0.748	-
CASP10	49	0.64	0.522	0.748	-
MS4A13	38	0.64	0.522	0.748	-
MED31	33	0.64	0.522	0.748	-
BACH2	42	0.64	0.521	0.747	-
WASF2	38	0.64	0.52	0.747	-
GLRA2	35	0.65	0.517	0.743	-
SP1	66	0.65	0.516	0.743	-
TCEANC2	71	0.65	0.516	0.743	-
OR52A5	42	0.65	0.516	0.743	-
FGB	44	0.65	0.514	0.742	-
TBL1Y	93	0.65	0.514	0.742	-
ZNF526	47	0.66	0.512	0.739	-
DGKE	64	0.66	0.512	0.739	-
OR10G9	40	0.66	0.512	0.739	-
FZD10	69	0.66	0.51	0.738	-
OR7G1	34	0.66	0.51	0.738	-
ZFP42	36	0.66	0.51	0.738	-
CSNK1G2	62	0.66	0.51	0.738	-
CASP8AP2	166	0.66	0.51	0.738	-
GPR173	34	0.66	0.51	0.738	-
PIAS4	35	0.66	0.507	0.736	-
HSF2	86	0.66	0.506	0.736	-
ZNF503	68	0.67	0.506	0.735	-
AGPAT2	43	0.67	0.505	0.735	-
ITLN1	45	0.67	0.504	0.734	-
IRX3	54	0.67	0.503	0.733	-
CNOT7	50	0.67	0.503	0.733	-
ETV6	90	0.67	0.503	0.733	-
MS4A6A	32	0.67	0.501	0.732	-
GRIK2	40	0.67	0.501	0.732	-
CHRND	34	0.67	0.501	0.732	-
NEK4	34	0.67	0.5	0.732	-
OR8B12	43	0.68	0.5	0.732	-
KDM2B	103	0.68	0.499	0.731	-
OR10A4	40	0.68	0.498	0.731	-
TMED1	33	0.68	0.498	0.73	-
TSHZ1	64	0.68	0.498	0.73	-
ZNF236	47	0.68	0.497	0.729	-
FLYWCH1	46	0.68	0.496	0.728	-
RNF14	58	0.68	0.496	0.728	-
CLP1	63	0.68	0.495	0.727	-
RRAD	26	0.68	0.495	0.727	-
ZBTB8A	89	0.68	0.494	0.727	-
NFYC	105	0.68	0.494	0.727	-
NCOA7	171	0.68	0.494	0.726	-
ZIC5	83	0.68	0.493	0.726	-
ASF1A	106	0.69	0.493	0.726	-
IL22RA1	133	0.69	0.492	0.726	-
CHRM2	44	0.69	0.492	0.726	-
ZNF780B	65	0.69	0.491	0.725	-
GTF2IRD1	76	0.69	0.491	0.725	-
CCAR1	156	0.69	0.491	0.725	-
IRS4	29	0.69	0.49	0.724	-
FKBP1A	41	0.69	0.49	0.724	-
OSTF1	28	0.69	0.489	0.723	-
OR56B1	40	0.69	0.489	0.723	-
HKR1	63	0.69	0.488	0.723	-
S1PR5	55	0.69	0.487	0.723	-
DNMT3A	120	0.7	0.487	0.722	-
HTR7	88	0.7	0.487	0.722	-
TNK2	54	0.7	0.486	0.722	-
TRADD	67	0.7	0.485	0.721	-
OR13C8	47	0.7	0.485	0.721	-
OR10A6	29	0.7	0.484	0.721	-
MED23	39	0.7	0.483	0.72	-
NPR2	33	0.7	0.482	0.719	-
FOXN4	69	0.7	0.482	0.719	-
OR51L1	31	0.7	0.481	0.719	-
ZNF558	52	0.71	0.48	0.718	-
MAPK10	50	0.71	0.48	0.718	-
OR10G7	39	0.71	0.48	0.718	-
CTNNBIP1	78	0.71	0.479	0.717	-
OR52R1	28	0.71	0.478	0.716	-
ASB14	38	0.71	0.477	0.715	-
TCF21	48	0.71	0.477	0.715	-
POU4F2	61	0.71	0.475	0.714	-
PPP2R2A	50	0.72	0.475	0.713	-
ZDHHC5	56	0.72	0.474	0.713	-
ZNF136	39	0.72	0.474	0.713	-
PFN1	205	0.72	0.474	0.713	-
RHO	25	0.72	0.474	0.713	-
DCAF6	79	0.72	0.473	0.713	-
IRAK2	56	0.72	0.473	0.713	-
BLOC1S2	71	0.72	0.472	0.712	-
ARID3C	111	0.72	0.471	0.712	-
FUBP3	41	0.72	0.471	0.712	-
PRKG2	46	0.72	0.469	0.71	-
RSG1	99	0.73	0.468	0.708	-
TNF	33	0.73	0.467	0.708	-
KLF2	147	0.73	0.467	0.708	-
CAV3	59	0.73	0.467	0.708	-
PITX3	112	0.73	0.466	0.707	-
ZNF566	53	0.73	0.466	0.707	-
PLEKHG5	50	0.73	0.465	0.707	-
RAF1	78	0.73	0.465	0.707	-
ERF	70	0.73	0.465	0.707	-
ZFP14	145	0.73	0.465	0.707	-
LZTFL1	122	0.73	0.465	0.707	-
OR7D4	44	0.73	0.465	0.707	-
TLL2	44	0.73	0.464	0.706	-
ZNF287	55	0.73	0.463	0.706	-
ASB5	86	0.73	0.462	0.706	-
WNT1	111	0.73	0.462	0.706	-
IFT172	73	0.74	0.462	0.706	-
PTPRU	84	0.74	0.461	0.705	-
ZNF490	34	0.74	0.46	0.704	-
OR2S2	54	0.74	0.46	0.704	-
DRD5	48	0.74	0.46	0.704	-
PLEK2	64	0.74	0.46	0.704	-
FGF13	46	0.74	0.459	0.703	-
COMMD7	50	0.74	0.458	0.703	-
IRF2BP1	224	0.74	0.458	0.703	-
MCF2L2	42	0.74	0.458	0.703	-
YY1AP1	28	0.74	0.458	0.703	-
ZCCHC9	87	0.74	0.458	0.703	-
ZNF599	70	0.74	0.457	0.702	-
NKX6-1	99	0.75	0.454	0.699	-
SMAD3	67	0.75	0.452	0.698	-
ZNF41	69	0.75	0.451	0.698	-
MED9	69	0.75	0.451	0.697	-
ZNF521	197	0.76	0.45	0.696	-
RHOBTB2	52	0.76	0.45	0.696	-
SIRT1	34	0.76	0.449	0.696	-
SATB1	113	0.76	0.449	0.696	-
UBC	67	0.76	0.449	0.696	-
TSG101	138	0.76	0.448	0.696	-
ANG	92	0.76	0.448	0.696	-
CISH	73	0.76	0.448	0.696	-
ZNF593	166	0.76	0.447	0.695	-
ITGB3BP	65	0.76	0.445	0.693	-
MRGPRX1	49	0.77	0.444	0.693	-
AIFM2	78	0.77	0.444	0.693	-
PHOX2A	57	0.77	0.442	0.691	-
ZFPM1	91	0.77	0.442	0.691	-
HDAC8	70	0.77	0.441	0.69	-
ADGRG4	32	0.77	0.441	0.69	-
HMX1	47	0.77	0.441	0.69	-
STK4	26	0.77	0.44	0.688	-
TGIF2LX	60	0.77	0.439	0.688	-
BLNK	38	0.78	0.438	0.687	-
ARHGEF3	38	0.78	0.437	0.686	-
RHEB	48	0.78	0.437	0.686	-
LBX1	79	0.78	0.437	0.686	-
SETD2	48	0.78	0.437	0.686	-
OR2F1	54	0.78	0.436	0.686	-
TERF2IP	68	0.78	0.436	0.686	-
OR1I1	44	0.78	0.436	0.686	-
CAMTA2	100	0.78	0.435	0.686	-
ZNF639	155	0.78	0.435	0.686	-
TBC1D15	66	0.78	0.435	0.686	-
RAB35	52	0.78	0.435	0.686	-
ASCL3	61	0.78	0.435	0.686	-
MXD3	132	0.78	0.434	0.686	-
ANKRD1	80	0.78	0.434	0.685	-
OPN1MW	42	0.78	0.434	0.685	-
ZNF8	36	0.79	0.432	0.684	-
RASSF9	46	0.79	0.432	0.684	-
SOHLH1	101	0.79	0.432	0.684	-
ZNF846	106	0.79	0.431	0.683	-
MTA1	105	0.79	0.431	0.683	-
UBB	54	0.79	0.431	0.683	-
EHMT1	52	0.79	0.431	0.683	-
PROP1	59	0.79	0.43	0.683	-
SOCS5	58	0.79	0.429	0.682	-
MRGPRX2	49	0.79	0.429	0.682	-
IRAK1BP1	51	0.79	0.429	0.682	-
OR52D1	28	0.79	0.428	0.681	-
PASK	58	0.79	0.428	0.681	-
MIER1	47	0.79	0.428	0.681	-
ZNF446	104	0.79	0.427	0.681	-
OR8H2	33	0.79	0.427	0.681	-
EGR1	32	0.8	0.426	0.679	-
CAMTA1	77	0.8	0.425	0.679	-
SMAD2	42	0.8	0.424	0.678	-
TSC2	59	0.8	0.424	0.678	-
RAD17	70	0.8	0.424	0.678	-
DNAJB6	142	0.8	0.423	0.678	-
FLNB	49	0.8	0.423	0.678	-
THOP1	49	0.8	0.422	0.676	-
RAB8A	41	0.8	0.421	0.676	-
KLF11	73	0.81	0.421	0.675	-
GPR151	35	0.81	0.42	0.675	-
ARHGAP26	114	0.81	0.42	0.675	-
DRD4	36	0.81	0.42	0.675	-
MAFK	67	0.81	0.419	0.674	-
TNFRSF14	42	0.81	0.419	0.674	-
TBC1D14	32	0.81	0.417	0.673	-
SPRY2	54	0.81	0.417	0.672	-
SOCS6	38	0.81	0.417	0.672	-
IL2	120	0.81	0.417	0.672	-
ZNF773	50	0.81	0.416	0.672	-
GPR62	30	0.81	0.416	0.672	-
ABT1	62	0.81	0.416	0.672	-
ENDOG	62	0.81	0.416	0.672	-
OR2A2	53	0.81	0.415	0.672	-
GPR61	35	0.82	0.414	0.671	-
TLX3	74	0.82	0.414	0.671	-
RAB3A	49	0.82	0.412	0.669	-
MEAF6	65	0.82	0.411	0.669	-
CBFB	56	0.82	0.411	0.669	-
ITGB1BP2	37	0.82	0.411	0.669	-
SUPT5H	63	0.82	0.41	0.668	-
